Base	Cluster	Month	Day	meanPas	countPick	sumPass	Lat	Lon
3730	B02617	1	9	4	3	994	2527	40.7114935840609	-74.0116670630341
3731	B02617	1	9	5	3	1139	2850	40.7114935840609	-74.0116670630341
3732	B02617	1	9	6	2	948	2329	40.7114935840609	-74.0116670630341
3733	B02617	1	9	7	2	651	1583	40.7114935840609	-74.0116670630341
3734	B02617	1	9	8	3	743	1889	40.7114935840609	-74.0116670630341
3735	B02617	1	9	9	3	889	2261	40.7114935840609	-74.0116670630341
3736	B02617	1	9	10	3	924	2357	40.7114935840609	-74.0116670630341
3737	B02617	1	9	11	3	928	2333	40.7114935840609	-74.0116670630341
3738	B02617	1	9	12	3	934	2343	40.7114935840609	-74.0116670630341
3739	B02617	1	9	13	3	986	2476	40.7114935840609	-74.0116670630341
3740	B02617	1	9	14	2	593	1473	40.7114935840609	-74.0116670630341
3741	B02617	1	9	15	3	685	1731	40.7114935840609	-74.0116670630341
3742	B02617	1	9	16	2	865	2098	40.7114935840609	-74.0116670630341
3743	B02617	1	9	17	3	831	2104	40.7114935840609	-74.0116670630341
3744	B02617	1	9	18	2	993	2458	40.7114935840609	-74.0116670630341
3745	B02617	1	9	19	2	969	2386	40.7114935840609	-74.0116670630341
3746	B02617	1	9	20	3	941	2382	40.7114935840609	-74.0116670630341
3747	B02617	1	9	21	2	539	1306	40.7114935840609	-74.0116670630341
3748	B02617	1	9	22	2	584	1424	40.7114935840609	-74.0116670630341
3749	B02617	1	9	23	3	759	1928	40.7114935840609	-74.0116670630341
3750	B02617	1	9	24	3	682	1722	40.7114935840609	-74.0116670630341
3751	B02617	1	9	25	2	892	2226	40.7114935840609	-74.0116670630341
3752	B02617	1	9	26	2	922	2300	40.7114935840609	-74.0116670630341
3753	B02617	1	9	27	3	862	2182	40.7114935840609	-74.0116670630341
3754	B02617	1	9	28	2	552	1370	40.7114935840609	-74.0116670630341
3755	B02617	1	9	29	2	620	1529	40.7114935840609	-74.0116670630341
3756	B02617	1	9	30	3	737	1866	40.7114935840609	-74.0116670630341
3757	B02617	2	7	1	2	12	30	41.0110297857639	-73.7595916551488
3758	B02617	2	7	2	2	12	29	41.0110297857639	-73.7595916551488
3759	B02617	2	7	3	3	17	44	41.0110297857639	-73.7595916551488
3760	B02617	2	7	4	3	13	34	41.0110297857639	-73.7595916551488
3761	B02617	2	7	5	2	10	22	41.0110297857639	-73.7595916551488
3762	B02617	2	7	6	2	14	31	41.0110297857639	-73.7595916551488
3763	B02617	2	7	7	2	16	40	41.0110297857639	-73.7595916551488
3764	B02617	2	7	8	2	13	30	41.0110297857639	-73.7595916551488
3765	B02617	2	7	9	2	18	43	41.0110297857639	-73.7595916551488
3766	B02617	2	7	10	2	19	44	41.0110297857639	-73.7595916551488
3767	B02617	2	7	11	3	23	59	41.0110297857639	-73.7595916551488
3768	B02617	2	7	12	3	22	58	41.0110297857639	-73.7595916551488
3769	B02617	2	7	13	3	11	30	41.0110297857639	-73.7595916551488
3770	B02617	2	7	14	2	10	25	41.0110297857639	-73.7595916551488
3771	B02617	2	7	15	2	17	39	41.0110297857639	-73.7595916551488
3772	B02617	2	7	16	2	24	57	41.0110297857639	-73.7595916551488
3773	B02617	2	7	17	2	25	62	41.0110297857639	-73.7595916551488
3774	B02617	2	7	18	2	24	58	41.0110297857639	-73.7595916551488
3775	B02617	2	7	19	2	25	62	41.0110297857639	-73.7595916551488
3776	B02617	2	7	20	3	16	43	41.0110297857639	-73.7595916551488
3777	B02617	2	7	21	3	13	37	41.0110297857639	-73.7595916551488
3778	B02617	2	7	22	2	20	50	41.0110297857639	-73.7595916551488
3779	B02617	2	7	23	2	21	48	41.0110297857639	-73.7595916551488
3780	B02617	2	7	24	3	21	62	41.0110297857639	-73.7595916551488
3781	B02617	2	7	25	2	24	55	41.0110297857639	-73.7595916551488
3782	B02617	2	7	26	2	38	91	41.0110297857639	-73.7595916551488
3783	B02617	2	7	27	2	13	31	41.0110297857639	-73.7595916551488
3784	B02617	2	7	28	3	33	84	41.0110297857639	-73.7595916551488
3785	B02617	2	7	29	3	16	44	41.0110297857639	-73.7595916551488
3786	B02617	2	7	30	2	23	57	41.0110297857639	-73.7595916551488
3787	B02617	2	7	31	3	25	64	41.0110297857639	-73.7595916551488
3788	B02617	2	8	1	2	21	43	41.0110297857639	-73.7595916551488
3789	B02617	2	8	2	3	17	49	41.0110297857639	-73.7595916551488
3790	B02617	2	8	3	3	15	41	41.0110297857639	-73.7595916551488
3791	B02617	2	8	4	2	14	29	41.0110297857639	-73.7595916551488
3792	B02617	2	8	5	2	23	57	41.0110297857639	-73.7595916551488
3793	B02617	2	8	6	2	15	36	41.0110297857639	-73.7595916551488
3794	B02617	2	8	7	2	21	47	41.0110297857639	-73.7595916551488
3795	B02617	2	8	8	3	23	62	41.0110297857639	-73.7595916551488
3796	B02617	2	8	9	2	16	34	41.0110297857639	-73.7595916551488
3797	B02617	2	8	10	3	23	61	41.0110297857639	-73.7595916551488
3798	B02617	2	8	11	3	12	31	41.0110297857639	-73.7595916551488
3799	B02617	2	8	12	2	30	75	41.0110297857639	-73.7595916551488
3800	B02617	2	8	13	3	18	51	41.0110297857639	-73.7595916551488
3801	B02617	2	8	14	2	26	60	41.0110297857639	-73.7595916551488
3802	B02617	2	8	15	3	12	31	41.0110297857639	-73.7595916551488
3803	B02617	2	8	16	2	17	39	41.0110297857639	-73.7595916551488
3804	B02617	2	8	17	3	15	44	41.0110297857639	-73.7595916551488
3805	B02617	2	8	18	2	16	39	41.0110297857639	-73.7595916551488
3806	B02617	2	8	19	2	12	30	41.0110297857639	-73.7595916551488
3807	B02617	2	8	20	3	16	42	41.0110297857639	-73.7595916551488
3808	B02617	2	8	21	2	20	47	41.0110297857639	-73.7595916551488
3809	B02617	2	8	22	2	21	51	41.0110297857639	-73.7595916551488
3810	B02617	2	8	23	2	20	48	41.0110297857639	-73.7595916551488
3811	B02617	2	8	24	2	15	37	41.0110297857639	-73.7595916551488
3812	B02617	2	8	25	3	22	57	41.0110297857639	-73.7595916551488
3813	B02617	2	8	26	3	11	29	41.0110297857639	-73.7595916551488
3814	B02617	2	8	27	2	15	34	41.0110297857639	-73.7595916551488
3815	B02617	2	8	28	3	23	58	41.0110297857639	-73.7595916551488
3816	B02617	2	8	29	2	11	26	41.0110297857639	-73.7595916551488
3817	B02617	2	8	30	2	25	59	41.0110297857639	-73.7595916551488
3818	B02617	2	8	31	3	34	87	41.0110297857639	-73.7595916551488
3819	B02617	2	9	1	2	10	24	41.0110297857639	-73.7595916551488
3820	B02617	2	9	2	3	24	66	41.0110297857639	-73.7595916551488
3821	B02617	2	9	3	3	32	87	41.0110297857639	-73.7595916551488
3822	B02617	2	9	4	3	17	43	41.0110297857639	-73.7595916551488
3823	B02617	2	9	5	2	29	60	41.0110297857639	-73.7595916551488
3824	B02617	2	9	6	3	43	114	41.0110297857639	-73.7595916551488
3825	B02617	2	9	7	3	26	74	41.0110297857639	-73.7595916551488
3826	B02617	2	9	8	2	19	46	41.0110297857639	-73.7595916551488
3827	B02617	2	9	9	2	23	55	41.0110297857639	-73.7595916551488
3828	B02617	2	9	10	2	13	28	41.0110297857639	-73.7595916551488
3829	B02617	2	9	11	3	30	80	41.0110297857639	-73.7595916551488
3830	B02617	2	9	12	2	37	86	41.0110297857639	-73.7595916551488
3831	B02617	2	9	13	3	35	91	41.0110297857639	-73.7595916551488
3832	B02617	2	9	14	3	19	50	41.0110297857639	-73.7595916551488
3833	B02617	2	9	15	2	18	45	41.0110297857639	-73.7595916551488
3834	B02617	2	9	16	3	17	50	41.0110297857639	-73.7595916551488
3835	B02617	2	9	17	2	13	28	41.0110297857639	-73.7595916551488
3836	B02617	2	9	18	3	21	54	41.0110297857639	-73.7595916551488
3837	B02617	2	9	19	2	19	38	41.0110297857639	-73.7595916551488
3838	B02617	2	9	20	3	35	89	41.0110297857639	-73.7595916551488
3839	B02617	2	9	21	2	14	35	41.0110297857639	-73.7595916551488
3840	B02617	2	9	22	2	21	50	41.0110297857639	-73.7595916551488
3841	B02617	2	9	23	3	25	64	41.0110297857639	-73.7595916551488
3842	B02617	2	9	24	2	21	49	41.0110297857639	-73.7595916551488
3843	B02617	2	9	25	2	18	44	41.0110297857639	-73.7595916551488
3844	B02617	2	9	26	3	24	66	41.0110297857639	-73.7595916551488
3845	B02617	2	9	27	3	39	103	41.0110297857639	-73.7595916551488
3846	B02617	2	9	28	2	16	39	41.0110297857639	-73.7595916551488
3847	B02617	2	9	29	3	19	52	41.0110297857639	-73.7595916551488
3848	B02617	2	9	30	3	18	52	41.0110297857639	-73.7595916551488
3849	B02617	3	7	1	3	456	1146	40.7721338630882	-73.9497297760286
3850	B02617	3	7	2	3	551	1388	40.7721338630882	-73.9497297760286
3851	B02617	3	7	3	2	532	1315	40.7721338630882	-73.9497297760286
3852	B02617	3	7	4	2	310	745	40.7721338630882	-73.9497297760286
3853	B02617	3	7	5	3	250	630	40.7721338630882	-73.9497297760286
3854	B02617	3	7	6	2	208	519	40.7721338630882	-73.9497297760286
3855	B02617	3	7	7	3	467	1187	40.7721338630882	-73.9497297760286
3856	B02617	3	7	8	2	682	1689	40.7721338630882	-73.9497297760286
3857	B02617	3	7	9	2	756	1883	40.7721338630882	-73.9497297760286
3858	B02617	3	7	10	3	814	2053	40.7721338630882	-73.9497297760286
3859	B02617	3	7	11	3	811	2049	40.7721338630882	-73.9497297760286
3860	B02617	3	7	12	2	679	1694	40.7721338630882	-73.9497297760286
3861	B02617	3	7	13	3	566	1448	40.7721338630882	-73.9497297760286
3862	B02617	3	7	14	2	714	1762	40.7721338630882	-73.9497297760286
3863	B02617	3	7	15	3	943	2389	40.7721338630882	-73.9497297760286
3864	B02617	3	7	16	3	824	2093	40.7721338630882	-73.9497297760286
3865	B02617	3	7	17	2	850	2085	40.7721338630882	-73.9497297760286
3866	B02617	3	7	18	2	846	2096	40.7721338630882	-73.9497297760286
3867	B02617	3	7	19	2	685	1695	40.7721338630882	-73.9497297760286
3868	B02617	3	7	20	3	528	1344	40.7721338630882	-73.9497297760286
3869	B02617	3	7	21	3	659	1683	40.7721338630882	-73.9497297760286
3870	B02617	3	7	22	3	909	2282	40.7721338630882	-73.9497297760286
3871	B02617	3	7	23	3	969	2425	40.7721338630882	-73.9497297760286
3872	B02617	3	7	24	2	901	2226	40.7721338630882	-73.9497297760286
3873	B02617	3	7	25	2	886	2211	40.7721338630882	-73.9497297760286
3874	B02617	3	7	26	3	877	2198	40.7721338630882	-73.9497297760286
3875	B02617	3	7	27	2	612	1511	40.7721338630882	-73.9497297760286
3876	B02617	3	7	28	3	843	2116	40.7721338630882	-73.9497297760286
3877	B02617	3	7	29	2	849	2076	40.7721338630882	-73.9497297760286
3878	B02617	3	7	30	3	999	2529	40.7721338630882	-73.9497297760286
3879	B02617	3	7	31	3	973	2446	40.7721338630882	-73.9497297760286
3880	B02617	3	8	1	3	1005	2541	40.7721338630882	-73.9497297760286
3881	B02617	3	8	2	3	885	2222	40.7721338630882	-73.9497297760286
3882	B02617	3	8	3	3	620	1567	40.7721338630882	-73.9497297760286
3883	B02617	3	8	4	2	783	1947	40.7721338630882	-73.9497297760286
3884	B02617	3	8	5	3	864	2171	40.7721338630882	-73.9497297760286
3885	B02617	3	8	6	2	941	2315	40.7721338630882	-73.9497297760286
3886	B02617	3	8	7	3	973	2441	40.7721338630882	-73.9497297760286
3887	B02617	3	8	8	3	938	2373	40.7721338630882	-73.9497297760286
3888	B02617	3	8	9	3	894	2242	40.7721338630882	-73.9497297760286
3889	B02617	3	8	10	2	580	1447	40.7721338630882	-73.9497297760286
3890	B02617	3	8	11	2	724	1765	40.7721338630882	-73.9497297760286
3891	B02617	3	8	12	2	917	2248	40.7721338630882	-73.9497297760286
3892	B02617	3	8	13	2	943	2314	40.7721338630882	-73.9497297760286
3893	B02617	3	8	14	3	901	2272	40.7721338630882	-73.9497297760286
3894	B02617	3	8	15	3	848	2137	40.7721338630882	-73.9497297760286
3895	B02617	3	8	16	2	799	1960	40.7721338630882	-73.9497297760286
3896	B02617	3	8	17	3	578	1474	40.7721338630882	-73.9497297760286
3897	B02617	3	8	18	2	693	1729	40.7721338630882	-73.9497297760286
3898	B02617	3	8	19	3	764	1951	40.7721338630882	-73.9497297760286
3899	B02617	3	8	20	3	817	2047	40.7721338630882	-73.9497297760286
3900	B02617	3	8	21	2	820	2031	40.7721338630882	-73.9497297760286
3901	B02617	3	8	22	3	879	2217	40.7721338630882	-73.9497297760286
3902	B02617	3	8	23	3	818	2106	40.7721338630882	-73.9497297760286
3903	B02617	3	8	24	3	622	1563	40.7721338630882	-73.9497297760286
3904	B02617	3	8	25	3	661	1670	40.7721338630882	-73.9497297760286
3905	B02617	3	8	26	2	753	1849	40.7721338630882	-73.9497297760286
3906	B02617	3	8	27	3	799	2008	40.7721338630882	-73.9497297760286
3907	B02617	3	8	28	2	773	1901	40.7721338630882	-73.9497297760286
3908	B02617	3	8	29	2	843	2092	40.7721338630882	-73.9497297760286
3909	B02617	3	8	30	3	689	1753	40.7721338630882	-73.9497297760286
3910	B02617	3	8	31	3	672	1689	40.7721338630882	-73.9497297760286
3911	B02617	3	9	1	2	536	1313	40.7721338630882	-73.9497297760286
3912	B02617	3	9	2	2	919	2286	40.7721338630882	-73.9497297760286
3913	B02617	3	9	3	2	882	2179	40.7721338630882	-73.9497297760286
3914	B02617	3	9	4	2	1031	2568	40.7721338630882	-73.9497297760286
3915	B02617	3	9	5	2	1141	2818	40.7721338630882	-73.9497297760286
3916	B02617	3	9	6	2	1145	2815	40.7721338630882	-73.9497297760286
3917	B02617	3	9	7	3	730	1832	40.7721338630882	-73.9497297760286
3918	B02617	3	9	8	3	862	2178	40.7721338630882	-73.9497297760286
3919	B02617	3	9	9	2	929	2258	40.7721338630882	-73.9497297760286
3920	B02617	3	9	10	3	926	2340	40.7721338630882	-73.9497297760286
3921	B02617	3	9	11	2	915	2283	40.7721338630882	-73.9497297760286
3922	B02617	3	9	12	2	1102	2747	40.7721338630882	-73.9497297760286
3923	B02617	3	9	13	3	1276	3212	40.7721338630882	-73.9497297760286
3924	B02617	3	9	14	2	695	1701	40.7721338630882	-73.9497297760286
3925	B02617	3	9	15	2	783	1942	40.7721338630882	-73.9497297760286
3926	B02617	3	9	16	3	1054	2647	40.7721338630882	-73.9497297760286
3927	B02617	3	9	17	3	1023	2565	40.7721338630882	-73.9497297760286
3928	B02617	3	9	18	2	972	2408	40.7721338630882	-73.9497297760286
3929	B02617	3	9	19	3	1124	2869	40.7721338630882	-73.9497297760286
3930	B02617	3	9	20	3	1025	2640	40.7721338630882	-73.9497297760286
3931	B02617	3	9	21	3	694	1752	40.7721338630882	-73.9497297760286
3932	B02617	3	9	22	3	810	2031	40.7721338630882	-73.9497297760286
3933	B02617	3	9	23	2	927	2307	40.7721338630882	-73.9497297760286
3934	B02617	3	9	24	2	945	2323	40.7721338630882	-73.9497297760286
3935	B02617	3	9	25	2	1180	2927	40.7721338630882	-73.9497297760286
3936	B02617	3	9	26	3	1037	2613	40.7721338630882	-73.9497297760286
3937	B02617	3	9	27	3	1029	2590	40.7721338630882	-73.9497297760286
3938	B02617	3	9	28	3	738	1853	40.7721338630882	-73.9497297760286
3939	B02617	3	9	29	2	839	2040	40.7721338630882	-73.9497297760286
3940	B02617	3	9	30	3	915	2291	40.7721338630882	-73.9497297760286
3941	B02617	4	7	1	2	1362	3397	40.7584227161805	-73.9741238844617
3942	B02617	4	7	2	3	1713	4300	40.7584227161805	-73.9741238844617
3943	B02617	4	7	3	3	1071	2748	40.7584227161805	-73.9741238844617
3944	B02617	4	7	4	2	487	1204	40.7584227161805	-73.9741238844617
3945	B02617	4	7	5	2	404	998	40.7584227161805	-73.9741238844617
3946	B02617	4	7	6	3	395	996	40.7584227161805	-73.9741238844617
3947	B02617	4	7	7	2	1083	2702	40.7584227161805	-73.9741238844617
3948	B02617	4	7	8	3	1690	4237	40.7584227161805	-73.9741238844617
3949	B02617	4	7	9	3	1841	4655	40.7584227161805	-73.9741238844617
3950	B02617	4	7	10	3	2054	5137	40.7584227161805	-73.9741238844617
3951	B02617	4	7	11	2	1693	4229	40.7584227161805	-73.9741238844617
3952	B02617	4	7	12	2	1101	2708	40.7584227161805	-73.9741238844617
3953	B02617	4	7	13	3	864	2190	40.7584227161805	-73.9741238844617
3954	B02617	4	7	14	3	1947	4888	40.7584227161805	-73.9741238844617
3955	B02617	4	7	15	3	2694	6775	40.7584227161805	-73.9741238844617
3956	B02617	4	7	16	2	1932	4822	40.7584227161805	-73.9741238844617
3957	B02617	4	7	17	3	2159	5485	40.7584227161805	-73.9741238844617
3958	B02617	4	7	18	2	1865	4649	40.7584227161805	-73.9741238844617
3959	B02617	4	7	19	2	1129	2819	40.7584227161805	-73.9741238844617
3960	B02617	4	7	20	2	891	2212	40.7584227161805	-73.9741238844617
3961	B02617	4	7	21	2	1648	4112	40.7584227161805	-73.9741238844617
3962	B02617	4	7	22	3	2225	5590	40.7584227161805	-73.9741238844617
3963	B02617	4	7	23	2	2524	6301	40.7584227161805	-73.9741238844617
3964	B02617	4	7	24	3	2334	5853	40.7584227161805	-73.9741238844617
3965	B02617	4	7	25	3	1822	4624	40.7584227161805	-73.9741238844617
3966	B02617	4	7	26	3	1208	3037	40.7584227161805	-73.9741238844617
3967	B02617	4	7	27	3	1059	2659	40.7584227161805	-73.9741238844617
3968	B02617	4	7	28	2	1726	4275	40.7584227161805	-73.9741238844617
3969	B02617	4	7	29	2	2197	5468	40.7584227161805	-73.9741238844617
3970	B02617	4	7	30	2	2315	5740	40.7584227161805	-73.9741238844617
3971	B02617	4	7	31	3	2438	6139	40.7584227161805	-73.9741238844617
3972	B02617	4	8	1	2	2074	5143	40.7584227161805	-73.9741238844617
3973	B02617	4	8	2	2	1305	3232	40.7584227161805	-73.9741238844617
3974	B02617	4	8	3	2	970	2422	40.7584227161805	-73.9741238844617
3975	B02617	4	8	4	3	1897	4782	40.7584227161805	-73.9741238844617
3976	B02617	4	8	5	3	2084	5321	40.7584227161805	-73.9741238844617
3977	B02617	4	8	6	2	2283	5651	40.7584227161805	-73.9741238844617
3978	B02617	4	8	7	2	2397	5946	40.7584227161805	-73.9741238844617
3979	B02617	4	8	8	2	1896	4646	40.7584227161805	-73.9741238844617
3980	B02617	4	8	9	2	1210	2996	40.7584227161805	-73.9741238844617
3981	B02617	4	8	10	3	965	2436	40.7584227161805	-73.9741238844617
3982	B02617	4	8	11	2	1516	3781	40.7584227161805	-73.9741238844617
3983	B02617	4	8	12	2	2483	6151	40.7584227161805	-73.9741238844617
3984	B02617	4	8	13	2	2206	5514	40.7584227161805	-73.9741238844617
3985	B02617	4	8	14	2	2169	5395	40.7584227161805	-73.9741238844617
3986	B02617	4	8	15	3	1761	4427	40.7584227161805	-73.9741238844617
3987	B02617	4	8	16	3	1152	2886	40.7584227161805	-73.9741238844617
3988	B02617	4	8	17	2	881	2186	40.7584227161805	-73.9741238844617
3989	B02617	4	8	18	2	1413	3508	40.7584227161805	-73.9741238844617
3990	B02617	4	8	19	3	1651	4128	40.7584227161805	-73.9741238844617
3991	B02617	4	8	20	3	1812	4540	40.7584227161805	-73.9741238844617
3992	B02617	4	8	21	3	2073	5221	40.7584227161805	-73.9741238844617
3993	B02617	4	8	22	3	1634	4097	40.7584227161805	-73.9741238844617
3994	B02617	4	8	23	3	1061	2684	40.7584227161805	-73.9741238844617
3995	B02617	4	8	24	2	789	1970	40.7584227161805	-73.9741238844617
3996	B02617	4	8	25	3	1288	3235	40.7584227161805	-73.9741238844617
3997	B02617	4	8	26	3	1490	3781	40.7584227161805	-73.9741238844617
3998	B02617	4	8	27	2	1694	4229	40.7584227161805	-73.9741238844617
3999	B02617	4	8	28	2	1685	4195	40.7584227161805	-73.9741238844617
4000	B02617	4	8	29	2	1362	3401	40.7584227161805	-73.9741238844617
4001	B02617	4	8	30	2	919	2278	40.7584227161805	-73.9741238844617
4002	B02617	4	8	31	2	934	2299	40.7584227161805	-73.9741238844617
4003	B02617	4	9	1	2	759	1885	40.7584227161805	-73.9741238844617
4004	B02617	4	9	2	2	1774	4423	40.7584227161805	-73.9741238844617
4005	B02617	4	9	3	2	2116	5279	40.7584227161805	-73.9741238844617
4006	B02617	4	9	4	3	2544	6395	40.7584227161805	-73.9741238844617
4007	B02617	4	9	5	2	2548	6337	40.7584227161805	-73.9741238844617
4008	B02617	4	9	6	3	1623	4119	40.7584227161805	-73.9741238844617
4009	B02617	4	9	7	3	1069	2746	40.7584227161805	-73.9741238844617
4010	B02617	4	9	8	3	1911	4832	40.7584227161805	-73.9741238844617
4011	B02617	4	9	9	3	2267	5724	40.7584227161805	-73.9741238844617
4012	B02617	4	9	10	2	2409	5957	40.7584227161805	-73.9741238844617
4013	B02617	4	9	11	2	2317	5770	40.7584227161805	-73.9741238844617
4014	B02617	4	9	12	3	2144	5400	40.7584227161805	-73.9741238844617
4015	B02617	4	9	13	3	1689	4273	40.7584227161805	-73.9741238844617
4016	B02617	4	9	14	3	964	2486	40.7584227161805	-73.9741238844617
4017	B02617	4	9	15	2	1766	4412	40.7584227161805	-73.9741238844617
4018	B02617	4	9	16	3	2340	5862	40.7584227161805	-73.9741238844617
4019	B02617	4	9	17	3	2405	6049	40.7584227161805	-73.9741238844617
4020	B02617	4	9	18	2	2476	6168	40.7584227161805	-73.9741238844617
4021	B02617	4	9	19	2	2158	5383	40.7584227161805	-73.9741238844617
4022	B02617	4	9	20	3	1416	3608	40.7584227161805	-73.9741238844617
4023	B02617	4	9	21	3	880	2218	40.7584227161805	-73.9741238844617
4024	B02617	4	9	22	2	1595	3914	40.7584227161805	-73.9741238844617
4025	B02617	4	9	23	2	1661	4150	40.7584227161805	-73.9741238844617
4026	B02617	4	9	24	2	1699	4162	40.7584227161805	-73.9741238844617
4027	B02617	4	9	25	2	1932	4818	40.7584227161805	-73.9741238844617
4028	B02617	4	9	26	2	1657	4109	40.7584227161805	-73.9741238844617
4029	B02617	4	9	27	3	1450	3658	40.7584227161805	-73.9741238844617
4030	B02617	4	9	28	3	931	2344	40.7584227161805	-73.9741238844617
4031	B02617	4	9	29	2	1627	4004	40.7584227161805	-73.9741238844617
4032	B02617	4	9	30	3	1904	4770	40.7584227161805	-73.9741238844617
4033	B02617	5	7	1	3	34	91	40.5951416696599	-73.9890927189701
4034	B02617	5	7	2	2	43	107	40.5951416696599	-73.9890927189701
4035	B02617	5	7	3	3	34	97	40.5951416696599	-73.9890927189701
4036	B02617	5	7	4	2	46	107	40.5951416696599	-73.9890927189701
4037	B02617	5	7	5	3	36	96	40.5951416696599	-73.9890927189701
4038	B02617	5	7	6	3	41	120	40.5951416696599	-73.9890927189701
4039	B02617	5	7	7	2	36	86	40.5951416696599	-73.9890927189701
4040	B02617	5	7	8	3	43	113	40.5951416696599	-73.9890927189701
4041	B02617	5	7	9	3	53	137	40.5951416696599	-73.9890927189701
4042	B02617	5	7	10	3	36	97	40.5951416696599	-73.9890927189701
4043	B02617	5	7	11	3	53	133	40.5951416696599	-73.9890927189701
4044	B02617	5	7	12	2	86	212	40.5951416696599	-73.9890927189701
4045	B02617	5	7	13	3	72	188	40.5951416696599	-73.9890927189701
4046	B02617	5	7	14	3	42	109	40.5951416696599	-73.9890927189701
4047	B02617	5	7	15	3	55	140	40.5951416696599	-73.9890927189701
4048	B02617	5	7	16	3	56	144	40.5951416696599	-73.9890927189701
4049	B02617	5	7	17	2	57	142	40.5951416696599	-73.9890927189701
4050	B02617	5	7	18	2	52	130	40.5951416696599	-73.9890927189701
4051	B02617	5	7	19	3	87	225	40.5951416696599	-73.9890927189701
4052	B02617	5	7	20	3	74	187	40.5951416696599	-73.9890927189701
4053	B02617	5	7	21	3	44	116	40.5951416696599	-73.9890927189701
4054	B02617	5	7	22	2	63	147	40.5951416696599	-73.9890927189701
4055	B02617	5	7	23	3	60	165	40.5951416696599	-73.9890927189701
4056	B02617	5	7	24	2	62	142	40.5951416696599	-73.9890927189701
4057	B02617	5	7	25	2	61	142	40.5951416696599	-73.9890927189701
4058	B02617	5	7	26	3	122	323	40.5951416696599	-73.9890927189701
4059	B02617	5	7	27	2	108	267	40.5951416696599	-73.9890927189701
4060	B02617	5	7	28	2	42	104	40.5951416696599	-73.9890927189701
4061	B02617	5	7	29	3	73	188	40.5951416696599	-73.9890927189701
4062	B02617	5	7	30	3	86	217	40.5951416696599	-73.9890927189701
4063	B02617	5	7	31	3	89	246	40.5951416696599	-73.9890927189701
4064	B02617	5	8	1	3	90	235	40.5951416696599	-73.9890927189701
4065	B02617	5	8	2	2	97	240	40.5951416696599	-73.9890927189701
4066	B02617	5	8	3	2	84	206	40.5951416696599	-73.9890927189701
4067	B02617	5	8	4	3	65	163	40.5951416696599	-73.9890927189701
4068	B02617	5	8	5	2	61	146	40.5951416696599	-73.9890927189701
4069	B02617	5	8	6	2	97	239	40.5951416696599	-73.9890927189701
4070	B02617	5	8	7	2	86	213	40.5951416696599	-73.9890927189701
4071	B02617	5	8	8	3	96	243	40.5951416696599	-73.9890927189701
4072	B02617	5	8	9	3	130	329	40.5951416696599	-73.9890927189701
4073	B02617	5	8	10	2	92	219	40.5951416696599	-73.9890927189701
4074	B02617	5	8	11	2	87	213	40.5951416696599	-73.9890927189701
4075	B02617	5	8	12	3	60	154	40.5951416696599	-73.9890927189701
4076	B02617	5	8	13	3	79	198	40.5951416696599	-73.9890927189701
4077	B02617	5	8	14	2	74	176	40.5951416696599	-73.9890927189701
4078	B02617	5	8	15	3	97	251	40.5951416696599	-73.9890927189701
4079	B02617	5	8	16	2	118	292	40.5951416696599	-73.9890927189701
4080	B02617	5	8	17	2	99	247	40.5951416696599	-73.9890927189701
4081	B02617	5	8	18	2	83	197	40.5951416696599	-73.9890927189701
4082	B02617	5	8	19	2	79	193	40.5951416696599	-73.9890927189701
4083	B02617	5	8	20	2	98	245	40.5951416696599	-73.9890927189701
4084	B02617	5	8	21	3	95	244	40.5951416696599	-73.9890927189701
4085	B02617	5	8	22	2	78	187	40.5951416696599	-73.9890927189701
4086	B02617	5	8	23	2	99	234	40.5951416696599	-73.9890927189701
4087	B02617	5	8	24	2	86	198	40.5951416696599	-73.9890927189701
4088	B02617	5	8	25	2	72	178	40.5951416696599	-73.9890927189701
4089	B02617	5	8	26	3	63	160	40.5951416696599	-73.9890927189701
4090	B02617	5	8	27	3	70	183	40.5951416696599	-73.9890927189701
4091	B02617	5	8	28	2	74	168	40.5951416696599	-73.9890927189701
4092	B02617	5	8	29	2	91	217	40.5951416696599	-73.9890927189701
4093	B02617	5	8	30	3	96	253	40.5951416696599	-73.9890927189701
4094	B02617	5	8	31	3	96	241	40.5951416696599	-73.9890927189701
4095	B02617	5	9	1	3	76	200	40.5951416696599	-73.9890927189701
4096	B02617	5	9	2	2	81	198	40.5951416696599	-73.9890927189701
4097	B02617	5	9	3	2	93	224	40.5951416696599	-73.9890927189701
4098	B02617	5	9	4	3	82	210	40.5951416696599	-73.9890927189701
4099	B02617	5	9	5	3	95	238	40.5951416696599	-73.9890927189701
4100	B02617	5	9	6	2	111	274	40.5951416696599	-73.9890927189701
4101	B02617	5	9	7	3	121	310	40.5951416696599	-73.9890927189701
4102	B02617	5	9	8	2	81	197	40.5951416696599	-73.9890927189701
4103	B02617	5	9	9	2	79	184	40.5951416696599	-73.9890927189701
4104	B02617	5	9	10	3	82	217	40.5951416696599	-73.9890927189701
4105	B02617	5	9	11	2	75	177	40.5951416696599	-73.9890927189701
4106	B02617	5	9	12	2	106	264	40.5951416696599	-73.9890927189701
4107	B02617	5	9	13	3	151	383	40.5951416696599	-73.9890927189701
4108	B02617	5	9	14	3	131	346	40.5951416696599	-73.9890927189701
